year,rank,title,distributor,rental_usd,rental_display,film_wikipedia_url,source_page_url,source_table,poster_lookup_status,poster_wikipedia_page_title,poster_wikipedia_file,poster_image_url,poster_thumbnail_url,poster_source_page_url,poster_file_page_url,local_poster_path,last_updated,metadata_status,metadata_error,metadata_last_updated,wikipedia_page_title,wikipedia_display_title,wikipedia_url,director,producer,writer,based_on,starring,music_by,cinematography,editing,studio,release_date,runtime,country,language,budget,box_office,imdb_rating,imdb_rating_count,imdb_url,rotten_tomatoes_score,rotten_tomatoes_review_count,rotten_tomatoes_average_rating,rottentomatoes_url,wikipedia_tags
1951,1,David and Bathsheba,20th Century-Fox,7000000,"$7,000,000",https://en.wikipedia.org/wiki/David_and_Bathsheba_(film),https://en.wikipedia.org/wiki/List_of_1951_box_office_number-one_films_in_the_United_States,Highest-grossing films of 1951,ok,David and Bathsheba (film),David Bathsheba.jpg,https://upload.wikimedia.org/wikipedia/en/thumb/7/70/David_Bathsheba.jpg/250px-David_Bathsheba.jpg,https://upload.wikimedia.org/wikipedia/en/thumb/7/70/David_Bathsheba.jpg/250px-David_Bathsheba.jpg,https://en.wikipedia.org/wiki/David_and_Bathsheba_%28film%29,https://en.wikipedia.org/wiki/File:David_Bathsheba.jpg,covers/1951_1_david_and_bathsheba.jpg,2026-05-12T03:30:31,ok,,2026-05-25T14:50:18,David and Bathsheba (film),David and Bathsheba (film),https://en.wikipedia.org/wiki/David_and_Bathsheba_(film),Henry King,Darryl F. Zanuck,Philip Dunne,Second Book of Samuel,Gregory Peck Susan Hayward Raymond Massey Kieron Moore James Robertson Justice,Alfred Newman Edward Powell,Leon Shamroy,Barbara McLean,,1951-08-14 (New York City); 1951-08-30 (Los Angeles),116 minutes,United States,English,$2.17 million,$4.72 million (U.S. and Canada rentals),,,https://www.imdb.com/title/tt0043455/,,,,,1951 films | 20th Century Fox films | Films directed by Henry King | 1951 drama films | Films about adultery | Films set in the 11th century BC | Films set in the 10th century BC | Films set in Jerusalem | American drama films | American religious epic films | Films with screenplays by Philip Dunne | Films produced by Darryl F. Zanuck | Films scored by Alfred Newman | Cultural depictions of Bathsheba | Films about David | 1951 English-language films | 1951 American films | Censored films | Religious controversies in film | English-language drama films
1951,2,Show Boat,"Loew's, Inc.",5200000,"$5,200,000",https://en.wikipedia.org/wiki/Show_Boat_(1951_film),https://en.wikipedia.org/wiki/List_of_1951_box_office_number-one_films_in_the_United_States,Highest-grossing films of 1951,ok,Show Boat (1951 film),Showboat1951film.jpg,https://upload.wikimedia.org/wikipedia/en/0/02/Showboat1951film.jpg,https://upload.wikimedia.org/wikipedia/en/0/02/Showboat1951film.jpg,https://en.wikipedia.org/wiki/Show_Boat_%281951_film%29,https://en.wikipedia.org/wiki/File:Showboat1951film.jpg,covers/1951_2_show_boat.jpg,2026-05-12T03:30:31,ok,,2026-05-25T14:50:18,Show Boat (1951 film),Show Boat (1951 film),https://en.wikipedia.org/wiki/Show_Boat_(1951_film),George Sidney,Arthur Freed,John Lee Mahin,"Show Boat (novel) (Show Boat 1926 novel, Edna Ferber) Show Boat 1927 musical (Jerome Kern and Oscar Hammerstein II)",Kathryn Grayson Ava Gardner Howard Keel Joe E. Brown Marge Champion Gower Champion Agnes Moorehead William Warfield,Jerome Kern,Charles Rosher,John D. Dunning,Metro-Goldwyn-Mayer,"Film date, 1951, 07, 17, Los Angeles, ref1=, 1951, 07, 19, New York City, 1951, 09, 24, United States, ref2=",107 minutes,United States,English,"$2,389,000","$7,621,000",,,https://www.imdb.com/title/tt0044030/,,,,,1951 films | 1950s romantic musical films | 1950s romantic comedy-drama films | American musical comedy-drama films | American romantic musical films | American romantic comedy-drama films | 1951 English-language films | Films directed by George Sidney | Films scored by Adolph Deutsch | Metro-Goldwyn-Mayer films | Films based on musicals by Jerome Kern | Films based on American novels | Films produced by Arthur Freed | Films about interracial romance | Films set on boats | Musical film remakes | Sound film remakes of silent films | American seafaring films | Films based on adaptations | Films based on works by Edna Ferber | 1950s musical comedy-drama films | 1951 comedy films | 1951 drama films | 1951 American films | Whitewashing in film | English-language romantic comedy-drama films | English-language musical comedy-drama films | English-language romantic musical films
1951,3,An American in Paris,Loew's Inc.,4500000,"$4,500,000",https://en.wikipedia.org/wiki/An_American_in_Paris_(film),https://en.wikipedia.org/wiki/List_of_1951_box_office_number-one_films_in_the_United_States,Highest-grossing films of 1951,ok,An American in Paris (film),An American in Paris (1951 film poster).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/An_American_in_Paris_%281951_film_poster%29.jpg/250px-An_American_in_Paris_%281951_film_poster%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/An_American_in_Paris_%281951_film_poster%29.jpg/250px-An_American_in_Paris_%281951_film_poster%29.jpg,https://en.wikipedia.org/wiki/An_American_in_Paris_%28film%29,https://en.wikipedia.org/wiki/File:An_American_in_Paris_%281951_film_poster%29.jpg,covers/1951_3_an_american_in_paris.jpg,2026-05-12T03:30:31,ok,,2026-05-25T14:50:18,An American in Paris (film),An American in Paris (film),https://en.wikipedia.org/wiki/An_American_in_Paris_(film),Vincente Minnelli,Arthur Freed,Alan Jay Lerner,,Gene Kelly Leslie Caron Oscar Levant Georges Guétary Nina Foch,George Gershwin 'Lyrics:' Ira Gershwin 'Musical direction:' Johnny Green Saul Chaplin,Alfred Gilks 'Ballet:' John Alton,Adrienne Fazan,Metro-Goldwyn-Mayer,"Film date, 1951, 10, 4, New York, ref1=, 1951, 11, 11, USA",113 minutes,United States,English,$2.7 million,$7 million,,,https://www.imdb.com/title/tt0043278/,,,,https://www.rottentomatoes.com/m/american_in_paris,Webarchive template wayback links | 1951 films | Rotten Tomatoes ID same as Wikidata | 1951 romantic comedy films | 1951 American films | 1951 English-language films | 1950s romantic musical films | American romantic musical films | American romantic comedy films | Best Musical or Comedy Picture Golden Globe winners | Best Picture Academy Award winners | Films about fictional painters | Films adapted into plays | Films awarded an Academy Honorary Award | Films directed by Vincente Minnelli | Films produced by Arthur Freed | Films scored by Johnny Green | Films scored by Saul Chaplin | Films set in France | Films set in Paris | Films shot in France | Films shot in Paris | Films that won the Best Costume Design Academy Award | Films that won the Best Original Score Academy Award | Films whose production designer won the Best Production Design Academy Award | Films whose cinematographer won the Best Cinematography Academy Award | Films whose writer won the Best Original Screenplay Academy Award | Films with screenplays by Alan Jay Lerner | Films scored by George Gershwin | Films with songs by Ira Gershwin | Jukebox musical films | Metro-Goldwyn-Mayer films | United States National Film Registry films | English-language romantic comedy films | English-language romantic musical films
1951,4,The Great Caruso,Loew's Inc.,4500000,"$4,500,000",https://en.wikipedia.org/wiki/The_Great_Caruso,https://en.wikipedia.org/wiki/List_of_1951_box_office_number-one_films_in_the_United_States,Highest-grossing films of 1951,ok,The Great Caruso,Great caruso (1951).jpeg,https://upload.wikimedia.org/wikipedia/en/e/e0/Great_caruso_%281951%29.jpeg,https://upload.wikimedia.org/wikipedia/en/e/e0/Great_caruso_%281951%29.jpeg,https://en.wikipedia.org/wiki/The_Great_Caruso,https://en.wikipedia.org/wiki/File:Great_caruso_%281951%29.jpeg,covers/1951_4_the_great_caruso.jpg,2026-05-12T03:30:31,ok,,2026-05-25T14:50:18,The Great Caruso,The Great Caruso,https://en.wikipedia.org/wiki/The_Great_Caruso,Richard Thorpe,Joe Pasternak,William Ludwig,"Enrico Caruso, His Life and Death 1945 book (Dorothy Caruso)",Mario Lanza,Johnny Green,Joseph Ruttenberg,Gene Ruggiero,Metro-Goldwyn-Mayer,1951-04-26 (Cincinnati); 1951-05-10 (New York) (ref1=) (ref2=),109 mins,United States,English,"$1,853,000","$9,269,000",,,https://www.imdb.com/title/tt0043599/,,,,,1951 films | Wikipedia articles without plot summaries from May 2025 | Articles needing additional references from December 2025 | 1950s biographical drama films | American biographical drama films | Biographical films about singers | 1951 English-language films | Films about opera | Films directed by Richard Thorpe | Films that won the Best Sound Mixing Academy Award | Metro-Goldwyn-Mayer films | Musical films based on actual events | Films produced by Joe Pasternak | Films with screenplays by William Ludwig | Cultural depictions of Enrico Caruso | 1951 drama films | 1951 American films | Films scored by Johnny Green | English-language biographical drama films
1951,5,A Streetcar Named Desire,Warner Bros. Pictures,4250000,"$4,250,000",https://en.wikipedia.org/wiki/A_Streetcar_Named_Desire_(1951_film),https://en.wikipedia.org/wiki/List_of_1951_box_office_number-one_films_in_the_United_States,Highest-grossing films of 1951,ok,A Streetcar Named Desire (1951 film),A Streetcar Named Desire (1951).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/A_Streetcar_Named_Desire_%281951%29.jpg/250px-A_Streetcar_Named_Desire_%281951%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fe/A_Streetcar_Named_Desire_%281951%29.jpg/250px-A_Streetcar_Named_Desire_%281951%29.jpg,https://en.wikipedia.org/wiki/A_Streetcar_Named_Desire_%281951_film%29,https://en.wikipedia.org/wiki/File:A_Streetcar_Named_Desire_%281951%29.jpg,covers/1951_5_a_streetcar_named_desire.jpg,2026-05-12T03:30:31,ok,,2026-05-25T14:50:18,A Streetcar Named Desire (1951 film),A Streetcar Named Desire (1951 film),https://en.wikipedia.org/wiki/A_Streetcar_Named_Desire_(1951_film),Elia Kazan,Charles K. Feldman,Tennessee Williams Oscar Saul (adaptation),A Streetcar Named Desire 1947 play (Tennessee Williams),"Plain list, Vivien Leigh Marlon Brando Kim Hunter Karl Malden",Alex North,Harry Stradling,David Weisbart,,"Film date, 1951, 09, 19, New York, ref1=",125 minutes,United States,English,$1.8 million,"$8 million No wrap, (North America)",,,https://www.imdb.com/title/tt0044081/,,,,https://www.rottentomatoes.com/m/1020333-streetcar_named_desire,Rotten Tomatoes ID same as Wikidata | Rotten Tomatoes template using name parameter | 1951 films | Articles needing additional references from September 2024 | Pages using multiple image with auto scaled images | Articles lacking reliable references from May 2026 | 1951 drama films | American drama films | 1951 English-language films | Films directed by Elia Kazan | Films with screenplays by Tennessee Williams | American black-and-white films | Films about educators | Films about inheritances | Films about rape in the United States | Films scored by Alex North | American films based on plays | Films featuring a Best Actress Academy Award–winning performance | Films featuring a Best Supporting Actor Academy Award–winning performance | Films featuring a Best Supporting Actress Academy Award–winning performance | Films featuring a Best Supporting Actress Golden Globe–winning performance | Films set in New Orleans | Films shot in New Orleans | Films set in Louisiana | Films whose production designer won the Best Production Design Academy Award | Rail transport films | United States National Film Registry films | Grand Jury Prize (Venice Film Festival) winners | Southern Gothic films | Films based on works by Tennessee Williams | Warner Bros. films | 1951 American films | English-language drama films
1951,6,Born Yesterday,Columbia Pictures,4150000,"$4,150,000",https://en.wikipedia.org/wiki/Born_Yesterday_(1950_film),https://en.wikipedia.org/wiki/List_of_1951_box_office_number-one_films_in_the_United_States,Highest-grossing films of 1951,ok,Born Yesterday (1950 film),Born Yesterday (1950 poster).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Born_Yesterday_%281950_poster%29.jpg/250px-Born_Yesterday_%281950_poster%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/1/16/Born_Yesterday_%281950_poster%29.jpg/250px-Born_Yesterday_%281950_poster%29.jpg,https://en.wikipedia.org/wiki/Born_Yesterday_%281950_film%29,https://en.wikipedia.org/wiki/File:Born_Yesterday_%281950_poster%29.jpg,covers/1951_6_born_yesterday.jpg,2026-05-12T03:30:31,ok,,2026-05-25T14:50:18,Born Yesterday (1950 film),Born Yesterday (1950 film),https://en.wikipedia.org/wiki/Born_Yesterday_(1950_film),George Cukor,S. Sylvan Simon,Albert Mannheimer Garson Kanin (uncredited),"Born Yesterday (play) (Born Yesterday, Garson Kanin)",Judy Holliday Broderick Crawford William Holden,Frederick Hollander,Joseph Walker,Charles Nelson,Columbia Pictures,1950-12-25,102 minutes,United States,English,,$4.15 million (US and Canada rentals),,,https://www.imdb.com/title/tt0042276/locations,,,,https://www.rottentomatoes.com/m/1002930-born_yesterday,"1950 films | 1950 comedy-drama films | 1950 romantic comedy films | 1950 romantic drama films | 1950 American films | 1950 English-language films | 1950s romantic comedy-drama films | 1950s satirical films | American black-and-white films | American films based on plays | American romantic comedy-drama films | American satirical films | Columbia Pictures films | English-language romantic comedy-drama films | Films about journalists | Films directed by George Cukor | Films featuring a Best Actress Academy Award–winning performance | Films featuring a Best Musical or Comedy Actress Golden Globe winning performance | Films scored by Friedrich Hollaender | Films set in hotels | Films set in libraries | Films set in Washington, D.C. | Films shot in Washington, D.C. | United States National Film Registry films"
1951,7,That's My Boy,Paramount Pictures,3800000,"$3,800,000",https://en.wikipedia.org/wiki/That%27s_My_Boy_(1951_film),https://en.wikipedia.org/wiki/List_of_1951_box_office_number-one_films_in_the_United_States,Highest-grossing films of 1951,ok,That's My Boy (1951 film),Thatsmyboy.jpg,https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/Thatsmyboy.jpg/250px-Thatsmyboy.jpg,https://upload.wikimedia.org/wikipedia/en/thumb/7/7f/Thatsmyboy.jpg/250px-Thatsmyboy.jpg,https://en.wikipedia.org/wiki/That%27s_My_Boy_%281951_film%29,https://en.wikipedia.org/wiki/File:Thatsmyboy.jpg,covers/1951_7_that_s_my_boy.jpg,2026-05-12T03:30:31,ok,,2026-05-25T14:50:18,That's My Boy (1951 film),That's My Boy (1951 film),https://en.wikipedia.org/wiki/That%27s_My_Boy_(1951_film),Hal Walker,Cy Howard Hal B. Wallis,Cy Howard,,Dean Martin Jerry Lewis Ruth Hussey Eddie Mayehoff Polly Bergen,Leigh Harline,Lee Garmes,Warren Low,,"1951-07-20 (Atlantic City, New Jersey) (ref1=)",98 minutes,,English,,"$3.8 million (U.S. rentals) 21,386 admissions (France)",,,https://www.imdb.com/title/tt0044119/,,,,https://www.rottentomatoes.com/m/thats-my-boy-sailor-beware,1951 films | 1950s sports comedy films | American sports comedy films | American football films | American black-and-white films | 1951 English-language films | Films directed by Hal Walker | Films produced by Hal B. Wallis | Films set in universities and colleges | Paramount Pictures films | Films adapted into comics | 1951 comedy films | 1951 American films | English-language sports comedy films
1951,8,A Place in the Sun,Paramount Pictures,3500000,"$3,500,000",https://en.wikipedia.org/wiki/A_Place_in_the_Sun_(1951_film),https://en.wikipedia.org/wiki/List_of_1951_box_office_number-one_films_in_the_United_States,Highest-grossing films of 1951,ok,A Place in the Sun (1951 film),A Place in the Sun (1951 poster).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/A_Place_in_the_Sun_%281951_poster%29.jpg/250px-A_Place_in_the_Sun_%281951_poster%29.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/66/A_Place_in_the_Sun_%281951_poster%29.jpg/250px-A_Place_in_the_Sun_%281951_poster%29.jpg,https://en.wikipedia.org/wiki/A_Place_in_the_Sun_%281951_film%29,https://en.wikipedia.org/wiki/File:A_Place_in_the_Sun_%281951_poster%29.jpg,covers/1951_8_a_place_in_the_sun.jpg,2026-05-12T03:30:31,ok,,2026-05-25T14:50:18,A Place in the Sun (1951 film),A Place in the Sun (1951 film),https://en.wikipedia.org/wiki/A_Place_in_the_Sun_(1951_film),George Stevens,George Stevens,"Michael Wilson (writer), Michael Wilson, Harry Brown (writer), Harry Brown","An American Tragedy (1925 novel) (Theodore Dreiser) An American Tragedy (1926 play) (Patrick Kearney (playwright), Patrick Kearney)","Montgomery Clift, Elizabeth Taylor, Shelley Winters, Keefe Brasselle",Franz Waxman,William C. Mellor,William Hornbeck,Paramount Pictures,1951-04-05 (Cannes Film Festival) (Cannes); 1951-08-14 (Los Angeles) (ref2=),122 minutes,United States,English,$2.3 million,$7 million,,,https://www.imdb.com/title/tt0043924/,,,,https://www.rottentomatoes.com/m/place_in_the_sun,Webarchive template wayback links | 1951 films | Rotten Tomatoes ID same as Wikidata | Rotten Tomatoes template using name parameter | 1951 American films | 1951 English-language films | 1951 drama films | Films set in 1950 | American black-and-white films | American courtroom films | American drama films | American films based on plays | American legal drama films | Best Drama Picture Golden Globe winners | Censored films | Film noir | Films about social class | Films based on adaptations | Films based on American novels | Films based on works by Theodore Dreiser | Films directed by George Stevens | Films scored by Franz Waxman | Films that won the Best Costume Design Academy Award | Films that won the Best Original Score Academy Award | Films whose cinematographer won the Best Cinematography Academy Award | Films whose director won the Best Directing Academy Award | Films whose editor won the Best Film Editing Academy Award | Films whose writer won the Best Adapted Screenplay Academy Award | Films with screenplays by Harry Brown (writer) | Films with screenplays by Michael Wilson (writer) | Paramount Pictures films | United States National Film Registry films | Works based on An American Tragedy | English-language drama films
1951,9,At War with the Army,Paramount Pictures,3350000,"$3,350,000",https://en.wikipedia.org/wiki/At_War_with_the_Army,https://en.wikipedia.org/wiki/List_of_1951_box_office_number-one_films_in_the_United_States,Highest-grossing films of 1951,ok,At War with the Army,Atwarwiththearmy.jpg,https://upload.wikimedia.org/wikipedia/en/5/5a/Atwarwiththearmy.jpg,https://upload.wikimedia.org/wikipedia/en/5/5a/Atwarwiththearmy.jpg,https://en.wikipedia.org/wiki/At_War_with_the_Army,https://en.wikipedia.org/wiki/File:Atwarwiththearmy.jpg,covers/1951_9_at_war_with_the_army.jpg,2026-05-12T03:30:31,ok,,2026-05-25T14:50:18,At War with the Army,At War with the Army,https://en.wikipedia.org/wiki/At_War_with_the_Army,Hal Walker,Fred Finklehoffe,Fred Finklehoffe,"At War With the Army 1949 play (James B. Allardice, James Allardice)",Dean Martin Jerry Lewis Mike Kellin Jimmy Dundee Polly Bergen,Joseph J. Lilley,Stuart Thompson,Paul Weatherwax,Fred F. Finklehoffe Productions Screen Associates Inc. York Pictures Corporation,1950-12-31 (San Francisco); 1951-01-24 (New York); 1951-02-01 (Los Angeles) (ref2=) (ref3=),93 minutes,United States,English,"less than $500,000 or $420,000","$3.3 million (US rentals) 1,464,218 admissions (France)",,,https://www.imdb.com/title/tt0042209/locations/,,,,https://www.rottentomatoes.com/m/at_war_with_the_army,1950 films | Rotten Tomatoes ID same as Wikidata | Rotten Tomatoes template using name parameter | 1950 musical comedy films | Military comedy films | American musical comedy films | American World War II films | American films based on plays | Films directed by Hal Walker | Paramount Pictures films | Films about the United States Army | American black-and-white films | 1950 English-language films | 1950 American films | Films scored by Joseph J. Lilley | English-language musical comedy films
1951,10,Father's Little Dividend,"Loew's, Inc.",3100000,"$3,100,000",https://en.wikipedia.org/wiki/Father%27s_Little_Dividend,https://en.wikipedia.org/wiki/List_of_1951_box_office_number-one_films_in_the_United_States,Highest-grossing films of 1951,ok,Father's Little Dividend,Father's Little Dividend.jpg,https://upload.wikimedia.org/wikipedia/en/2/2c/Father%27s_Little_Dividend.jpg,https://upload.wikimedia.org/wikipedia/en/2/2c/Father%27s_Little_Dividend.jpg,https://en.wikipedia.org/wiki/Father%27s_Little_Dividend,https://en.wikipedia.org/wiki/File:Father%27s_Little_Dividend.jpg,covers/1951_10_father_s_little_dividend.jpg,2026-05-12T03:30:31,ok,,2026-05-25T14:50:18,Father's Little Dividend,Father's Little Dividend,https://en.wikipedia.org/wiki/Father%27s_Little_Dividend,Vincente Minnelli,Pandro S. Berman,Albert Hackett Frances Goodrich,"Father of the Bride (novel) (Father of the Bride, Edward Streeter)","Spencer Tracy Joan Bennett Elizabeth Taylor Russ Tamblyn Don Taylor (actor), Don Taylor Billie Burke Moroni Olsen Richard Rober Marietta Canty Paul Harvey (actor), Paul Harvey",Albert Sendrey,John Alton,Ferris Webster,Metro-Goldwyn-Mayer,1951-04-05 (Hollywood); 1951-04-12 (New York) (ref1=) (ref2=),82 minutes,United States,English,"$941,000","$4,622,000",,,https://www.imdb.com/title/tt0043526/,,,,https://www.rottentomatoes.com/m/fathers_little_dividend,1951 films | Articles lacking reliable references from October 2023 | Father of the Bride (franchise) | 1951 romantic comedy films | American black-and-white films | American romantic comedy films | American sequel films | 1951 English-language films | Films about families | Films directed by Vincente Minnelli | Metro-Goldwyn-Mayer films | American pregnancy films | Articles containing video clips | 1950s pregnancy films | 1951 American films | English-language romantic comedy films
1952,1,The Greatest Show on Earth,Paramount Pictures,12000000,"$12,000,000",https://en.wikipedia.org/wiki/The_Greatest_Show_on_Earth_(film),https://en.wikipedia.org/wiki/List_of_1952_box_office_number-one_films_in_the_United_States,Highest-grossing films of 1952,ok,The Greatest Show on Earth (film),"Cecil B. DeMille's Greatest ! The Greatest Show on Earth, 1952.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Cecil_B._DeMille%27s_Greatest_%21_The_Greatest_Show_on_Earth%2C_1952.jpg/250px-Cecil_B._DeMille%27s_Greatest_%21_The_Greatest_Show_on_Earth%2C_1952.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Cecil_B._DeMille%27s_Greatest_%21_The_Greatest_Show_on_Earth%2C_1952.jpg/250px-Cecil_B._DeMille%27s_Greatest_%21_The_Greatest_Show_on_Earth%2C_1952.jpg,https://en.wikipedia.org/wiki/The_Greatest_Show_on_Earth_%28film%29,https://en.wikipedia.org/wiki/File:Cecil_B._DeMille%27s_Greatest_%21_The_Greatest_Show_on_Earth%2C_1952.jpg,covers/1952_1_the_greatest_show_on_earth.jpg,2026-05-12T03:39:16,ok,,2026-05-25T14:50:18,The Greatest Show on Earth (film),The Greatest Show on Earth (film),https://en.wikipedia.org/wiki/The_Greatest_Show_on_Earth_(film),Cecil B. DeMille,Cecil B. DeMille,"Fredric M. Frank, Theodore St. John, Barré Lyndon",,"Betty Hutton, Cornel Wilde, Charlton Heston, Dorothy Lamour, Gloria Grahame, Henry Wilcoxon, Lyle Bettger, Lawrence Tierney, Emmett Kelly, Cucciola, Antoinette Concello, James Stewart",Victor Young,George Barnes,Anne Bauchens,,"1952-01-10 (New York City, premiere)",152 minutes,United States,English,$4 million,$36 million,,,https://www.imdb.com/title/tt0044672/,,,,https://web.archive.org/web/20110504111026/http://www.rottentomatoes.com/guides/best_of_the_best_pictures_2011/,1952 films | Rotten Tomatoes ID same as Wikidata | Rotten Tomatoes template using name parameter | 1952 drama films | 1952 American films | 1952 English-language films | American drama films | Best Drama Picture Golden Globe winners | Best Picture Academy Award winners | Circus films | Cultural depictions of P. T. Barnum | English-language drama films | Films about euthanasia | Films directed by Cecil B. DeMille | Films scored by Victor Young | Films shot in Florida | Films about railway accidents and incidents | Films shot in Philadelphia | Films that won the Academy Award for Best Story | Films whose director won the Best Director Golden Globe | Paramount Pictures films | Rail transport films | Ringling Bros. and Barnum & Bailey Circus
